"Species";"Site";"Model";"Schoener_Cor";"Schoener_Uncor";"Schoener_pvalue";"Pearson_Cor";"Pearson_Uncor";"Pearson_pvalue";"RMSE_Cor";"RMSE_Uncor";"RMSE_pvalue"
"Philocourdos norwayensis";"Trondheim";"GBM";0,866266904810995;0,774302363235684;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122155678226486;0,944191606695031;0,856974709184469;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000434939031363093;147,298287561132;223,962216174958;0
"Philocourdos norwayensis";"Trondheim";"CTA";0,844605746476405;0,737206920227215;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362222107445296;0,926291256301692;0,845499210838251;0,000000000000000000000000000000000000000000000000000000000000000000000000000138628704966397;165,664923833705;237,600576343877;0
"Philocourdos norwayensis";"Trondheim";"SRE";0,763609131092582;0,572246574006158;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186238752625101;0,892657110495935;0,733975557068046;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000239786601572096;212,832113567363;321,674838203887;0
"Philocourdos norwayensis";"Trondheim";"RF";0,78982870509194;0,72875365491882;0,0000000000000000000000000000000000000000000000000000000000000000000000000000526255811453844;0,900530620140244;0,832328025735806;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000474347563524623;191,375813111435;249,007302177332;0
"Philocourdogenos norwayensis";"Trondheim";"GLM";0,930230119449182;0,789138423704011;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127314958694931;0,970705992491273;0,739371718797081;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123025019283521;302,008121794098;420,04153713693;0
"Philocourdogenos norwayensis";"Trondheim";"GAM";0,928456051583695;0,773453358941479;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000334082085319862;0,962713445982387;0,71521615286954;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000537119537583199;305,786906930599;431,06878827775;0
"Philocourdogenos norwayensis";"Trondheim";"ANN";0,911393814161523;0,791387842192807;0,00000000000000000000000000000000000000000000000000000000000000000000000000387690400000263;0,94133485082466;0,704118892192951;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000363145386382685;312,880335771509;421,960076867955;0
"Philocourdogenos norwayensis";"Trondheim";"FDA";0,912873092949714;0,771952164311363;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113660249902636;0,949154680518103;0,677822058463163;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000083528452893861;311,155165825909;434,386808592389;0
"Philocourdogenos norwayensis";"Trondheim";"GBM";0,912873092949714;0,811666199701092;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000181771234673919;0,949154680518103;0,690220037361039;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127061415322149;311,155165825909;416,773907244606;0
"Philocourdogenos norwayensis";"Trondheim";"CTA";0,902554417974774;0,74306902439866;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000349547541574577;0,895120723549233;0,647243207369145;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110551634938878;325,128981547251;439,453179844218;0
"Philocourdogenos norwayensis";"Trondheim";"SRE";0,855348751522125;0,635668411001915;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000650301612609092;0,85356417285061;0,59579757407328;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000683755361492805;260,625640099335;465,924899843117;0
"Philocourdogenos norwayensis";"Trondheim";"RF";0,762771032326877;0,714392989678281;0,000000000000000000000000000000000000000000000000000000000000000000000216774190867194;0,731588270471029;0,626112741929336;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000874467441001267;381,934377678921;466,557736744479;0
"Philoherbas norwayensis";"Trondheim";"GLM";0,00276591544231556;0,00818894104430252;0,999571737221556;-0,403600276709505;-0,330086984367636;1;420,972036949131;373,023250749368;1
"Philoherbas norwayensis";"Trondheim";"GAM";0,00382133291530867;0,00546904348006897;0,981563565724308;-0,406648499257983;-0,31623162663221;1;419,288265068282;371,08947188061;1
"Philoherbas norwayensis";"Trondheim";"ANN";0,0194667319964082;0,0391518051890724;0,999979171519794;-0,391544695918506;-0,338266892915135;1;422,100087957627;377,385366463609;1
"Philoherbas norwayensis";"Trondheim";"FDA";0,0413521717715651;0,0325549606039177;0,0858005769478839;-0,390601018443156;-0,327571080962995;1;419,312704146038;378,457587027981;1
"Philoherbas norwayensis";"Trondheim";"GBM";0,2261575410609;0,277298667129593;1;-0,400451957865617;-0,366053306993492;1;391,085532503089;346,652651017571;1
"Philoherbas norwayensis";"Trondheim";"CTA";0,0585550808754769;0,0709968764060726;0,881878942596899;-0,384430852912484;-0,334959245590765;1;418,784711189464;379,97147789852;1
"Philoherbas norwayensis";"Trondheim";"SRE";0,000176252031084179;0,000124221760606846;0,0000000000000000000000106255172351908;-0,353210656813824;-0,244303355584808;1;417,130294278766;351,97589710228;1
"Philoherbas norwayensis";"Trondheim";"RF";0,00263734753177057;0,0248292892180915;1;-0,401403400529893;-0,376669449289974;1;425,082814627733;372,81773898935;1
"Philoherbagenos norwayensis";"Trondheim";"GLM";0,900627252867249;0,806415982210638;0,000000000000000000000000000000000000000000000457692014222129;0,905627293076193;0,663597338821551;0,000000000000000000000000000000000000000000005229648971906;253,74800757865;348,333826111278;0
"Philoherbagenos norwayensis";"Trondheim";"GAM";0,898264174830756;0,811034199780937;0,0000000000000000000000000000000000000000000000252476612186382;0,892095924511079;0,652669481122223;0,00000000000000000000000000000000000000000000000432021888737824;256,166422983373;347,024374835755;0
"Philoherbagenos norwayensis";"Trondheim";"ANN";0,887828536501017;0,787866966861608;0,00000000000000000000000000000000000000000323359850490152;0,867075053718866;0,294579283768081;0,00000000000000000000000000177327004678408;260,311805478811;364,956087458995;0
"Philoherbagenos norwayensis";"Trondheim";"FDA";0,901088766271579;0,805175048403322;0,0000000000000000000000000000000000000000000000000000000000000651123936106368;0,903145232186748;0,581433041233569;0,000000000000000000000000000000000000000000000000000000000000000992231936029462;256,981510199319;356,886521802772;0
"Philoherbagenos norwayensis";"Trondheim";"GBM";0,901088766271579;0,855225410861122;0,000000000000000000000000015733406689802;0,903145232186748;0,589692724119654;0,00000000000000000000000000000000000000000000000000000000000010347803407271;256,981510199319;322,636339636439;0
"Philoherbagenos norwayensis";"Trondheim";"CTA";0,864060897439579;0,758398245499415;0,00000000000000000000000000000000000415788414769957;0,813462240695064;0,552221478153621;0,000000000000000000000708692118999732;280,141076757612;367,632356507533;0
"Philoherbagenos norwayensis";"Trondheim";"SRE";0,814187139752263;0,697020877243666;0,0000000000000000000000000000000000000000000147271899651622;0,767615181352605;0,548571087938781;0,0000000000000000000000000000000000117713681102493;311,293412568494;420,18287066576;0
"Philoherbagenos norwayensis";"Trondheim";"RF";0,742574715797224;0,755638149849048;0,999931996888207;0,635768166907988;0,545246197603796;0,000000000000000387188863277549;354,022171688406;381,678232757858;0
"Philograss norwayensis";"Trondheim";"GLM";0,872407248422149;0,872049806096874;0,416268455356471;0,972594882870152;0,972029223861643;0,218234530137859;68,714437624657;70,7503079269384;0,0430870974252636
"Philograss norwayensis";"Trondheim";"GAM";0,864858915971046;0,850415203462904;0,000109348136037181;0,967552721014146;0,956153018056621;0,000000135944323808541;74,6514982941481;90,6271483645056;0,0000000711234872108335
"Philograss norwayensis";"Trondheim";"ANN";0,83326123732902;0,835132648024008;0,763998856193566;0,952886898838313;0,952308243133639;0,317282745588649;88,6939862558108;91,7801272327232;0,0034414021672593
"Philograss norwayensis";"Trondheim";"FDA";0,833660832600047;0,835153363560725;0,812659624138631;0,949661915760422;0,948704433196463;0,101984329659979;93,1953451817692;97,1129386623016;0,0000469579422079924
"Philograss norwayensis";"Trondheim";"GBM";0,833660832600047;0,835153363560725;0,812659624138631;0,949661915760422;0,948704433196463;0,101984329659979;93,1953451817692;97,1129386623016;0,0000469579422079924
"Philograss norwayensis";"Trondheim";"CTA";0,820900744156579;0,814143565110169;0,0637332290329757;0,939395926835705;0,935654390547173;0,0219166541598998;103,756002735116;107,65411901096;0,000351975871822896
"Philograss norwayensis";"Trondheim";"SRE";0,729544811671217;0,730442101950643;0,740299043587805;0,888583271109056;0,888307344444407;0,383357634964571;146,067774237538;146,413010903498;0,214324704334467
"Philograss norwayensis";"Trondheim";"RF";0,814123947661823;0,81187368634663;0,285653621126739;0,93989708818897;0,937232875203364;0,0649746974292287;106,430051738172;111,828548709793;0,00000251165286213606
"Fugiagrisnorwayensis";"Trondheim";"GLM";0,738464981251105;0,72652114215668;0,0000000219759547109464;0,779620781342843;0,776611183154394;0,157744969137233;210,110003356713;215,444448446634;0,000116152944370729
"Fugiagrisnorwayensis";"Trondheim";"GAM";0,664987315495869;0,665939858029496;0,659438728424524;0,751523217457266;0,751571689910163;0,506009867275838;231,544834486555;233,93996862031;0,0740230187696745
"Fugiagrisnorwayensis";"Trondheim";"ANN";0,65907286235205;0,656292350782642;0,316155024471481;0,745854624280506;0,72718283362219;0,00390275416453159;230,627419686664;237,700835303645;0,0233174047957612
"Fugiagrisnorwayensis";"Trondheim";"FDA";0,667177451573818;0,650846846638421;0,0000000000118322777868913;0,735762365595356;0,731736892304987;0,119882554807692;234,587426878668;242,323382618444;0,000000599124631683878
"Fugiagrisnorwayensis";"Trondheim";"GBM";0,682000331853608;0,678336296682813;0,0269931063603639;0,687059167598177;0,68781039391321;0,612502902472559;239,577641348958;240,947365655236;0,147375799555977
"Fugiagrisnorwayensis";"Trondheim";"CTA";0,604237536874646;0,610484587160039;0,868977623764971;0,668974897268408;0,688520758594625;0,992230134489545;266,483924733448;261,987810949627;0,915316171259461
"Fugiagrisnorwayensis";"Trondheim";"SRE";0,494222271065401;0,488023156454978;0,0000731358542194466;0,623518333064933;0,616072084938605;0,00000441571856272738;338,729848850659;340,669664286633;0,000000917863107408046
"Fugiagrisnorwayensis";"Trondheim";"RF";0,616864002481056;0,616389259610687;0,42658307722859;0,676841250142662;0,677811135910841;0,660299220834053;269,722825366394;270,233826286329;0,343655088332191
"Alteragris norwayensis";"Trondheim";"GLM";0,718909128068195;0,69510985865258;0,00355947329608049;0,884759958449039;0,871096897812474;0,00184485961224137;76,8233700496192;82,4731580910707;0,00139979247213007
"Alteragris norwayensis";"Trondheim";"GAM";0,702621903277295;0,693319231762843;0,182761818285156;0,873876140512845;0,869560807371941;0,218578123042133;82,189569197901;83,3299443986812;0,312592108138289
"Alteragris norwayensis";"Trondheim";"ANN";0,619644793557216;0,619638762654852;0,499454684834904;0,83348386867453;0,833250967552957;0,457903316963144;93,656686710956;95,1305125930914;0,0343591675372232
"Alteragris norwayensis";"Trondheim";"FDA";0,612080701409029;0,618476155662027;0,769112660129533;0,817873888846672;0,821455891572568;0,837692471759268;104,580190760908;103,796595310482;0,881447927913467
"Alteragris norwayensis";"Trondheim";"GBM";0,612080701409029;0,618476155662027;0,769112660129533;0,817873888846672;0,821455891572568;0,837692471759268;104,580190760908;103,796595310482;0,881447927913467
"Alteragris norwayensis";"Trondheim";"CTA";0,58669071559873;0,622495450402923;0,999878266820826;0,807740917437161;0,821822798646918;0,999944119176056;105,554291386754;105,70628754498;0,314470628895703
"Alteragris norwayensis";"Trondheim";"SRE";0,460182683703824;0,457305474256249;0,0938596806338343;0,746833315766953;0,7449800015733;0,054201956172961;111,488787185106;111,712779689245;0,0422546204482797
"Alteragris norwayensis";"Trondheim";"RF";0,664974134611687;0,675754434045896;0,940143977548174;0,852422008969138;0,858133960446842;0,958534804505167;90,8007541202414;89,749258394919;0,850901302134474
