"Species";"Site";"Model";"Nb Occ.";"Sample Bias";"Schoener_Cor_Cor";"Schoener_Uncor_Cor";"Pearson_Cor_Cor";"Pearson_Uncor_Cor";"Spearman_Cor_Cor";"Spearman_Uncor_Cor";"ROI_Schoener";"ROI_Pearson";"ROI_Spearman";"Schoener_pvalue"
"Dendrocopos minor";"Trondheim";"CTA";62;0,743;0,776384689223488;0,654903380832768;0,704986466628451;0,390016625784969;0,654887421275135;0,360815908166907;0,15647051014391;0,184734510806014;0,177698802545516;0,00000000000000000000000000000000007801423354315
"Dryocopus martius";"Trondheim";"CTA";195;0,711;0,785949502533936;0,71803623484894;0,500722180079632;0,384730191380917;0,505023951068013;0,392567115495756;0,0864091999117515;0,0772907805577708;0,0747209607478036;0,0000000000000000000000000000000000000000124993512290781
"Emberiza citrinella";"Trondheim";"CTA";447;0,86;0,788078152534511;0,729694771574345;0,646928444757431;0,598904330770961;0,606395625430417;0,572141661851456;0,0740832375220671;0,0291598060251752;0,0213234915712513;0,00000000000000000000000000000000000000000000000000000000000000353094321149428
"Emberiza schoeniclus";"Trondheim";"CTA";55;0,731;0,773543807517622;0,676883485646159;0,574216951382896;0,38007622449529;0,582761246619042;0,363246725361073;0,124957786400819;0,12332526766216;0,138690861762554;0,00000000000000000000000000000000000000000000000661242716738071
"Eptesicus nilssonii";"Trondheim";"CTA";13;0,233;0,741051683532783;0,591465037523565;0,556684218690466;0,0720501281696437;0,574976520642465;0,0740950731077162;0,201857237940679;0,311324599236005;0,318024707651152;0,00000000000000000000000000000000000000000000000000000000000000000747581313051289
"Erithacus rubecula";"Trondheim";"CTA";599;0,923;0,942806268564735;0,89479462842463;0,887606334243649;0,846410114490321;0,862900621942045;0,843417501358733;0,0509241842581241;0,0218245822796708;0,0104584862734123;0,0000000000000000000000000000000000000000000000000000000001502483374733
"Ficedula hypoleuca";"Trondheim";"CTA";185;0,838;0,766087978585682;0,726905496056046;0,505143067006693;0,507061574537086;0,482572392205491;0,493164858102458;0,0511461915927371;-0,00127463466593131;-0,00714465340961198;0,0000000000000921767784682148
"Gallinago gallinago";"Trondheim";"CTA";70;0,835;0,714050829987622;0,736092847644282;0,346534715023504;0,396723070662612;0,336526201463582;0,392574948707958;-0,0308689756120621;-0,037272232998636;-0,0419361380143528;0,999980214714507
"Garrulus glandarius";"Trondheim";"CTA";230;0,892;0,767788350167545;0,754583256471416;0,483989903942246;0,479653840513117;0,449468988311386;0,458397856373392;0,0171988721803963;0,00292189550455192;-0,00616009596204474;0,000194279647806829
"Gavia arctica";"Trondheim";"CTA";49;0,064;0,772858476790294;0,70607049011157;0,779429353000972;0,730173967765823;0,764381097859474;0,698025994401263;0,0864168391554641;0,0276804387609322;0,0376081468673131;0,0000000000130400577831449
"Gavia stellata";"Trondheim";"CTA";99;0,411;0,765604044738906;0,753454956540537;0,617620724249606;0,583026880879186;0,58898813077214;0,534450342304684;0,0158686311571307;0,0213856331412097;0,0343223384815059;0,0183804592043089
"Glaucidium passerinum";"Trondheim";"CTA";40;-0,289;0,728959103440124;0,724755398439973;0,595931288103097;0,59157799630259;0,623880391270471;0,637243699513766;0,00576672268761395;0,00272774387779659;-0,00822924417040353;0,244523246056187
"Grus grus";"Trondheim";"CTA";171;0,662;0,753321057283777;0,711378086394116;0,42403046637936;0,371534774921326;0,402522114355346;0,355852898381911;0,0556774173297279;0,0368641631604319;0,0332752086371812;0,000000000000000000000000000000206887398461113
"Haematopus ostralegus";"Trondheim";"CTA";123;0,511;0,754571878759283;0,594543623276677;0,74928727545253;0,461018936101771;0,711231850802144;0,416628454247614;0,212078212808214;0,164791880325195;0,172158668281235;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187695901975342
"Hippolais icterina";"Trondheim";"CTA";133;0,776;0,710148792313232;0,656330210020713;0,491304654708897;0,496981700330621;0,456384189848104;0,482456728556417;0,0757849381355856;-0,00380676450234259;-0,017902239594507;0,0000000000000000000000000010648808292606
"Hirundo rustica";"Trondheim";"CTA";279;0,8;0,800788540148034;0,719601494365099;0,59227919655493;0,472305670080503;0,545546864426056;0,377350495054289;0,101383875658269;0,0753470413568193;0,108826444052363;0,00000000000000000000000000000000000000000000000000000000000000000000479630128580846
"Lanius excubitor";"Trondheim";"CTA";55;0,808;0,757754992601936;0,683312170318585;0,499570921440697;0,34803130002575;0,523680907387642;0,355510249568171;0,0982412824859566;0,101055321391106;0,11037131003223;0,0000000000000000000000000000000000109800538200503
"Lissotriton vulgaris";"Trondheim";"CTA";16;-0,063;0,713290442337416;0,573836534270499;0,21592152465686;0,0659908604874095;0,217053759485689;0,0710042324956721;0,195507888217223;0,123306201205511;0,120002527293236;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111550713959558
"Loxia curvirostra";"Trondheim";"CTA";171;0,89;0,745498479574614;0,620677882704369;0,47247651028452;0,253830388395558;0,478547421736112;0,193299104757238;0,167432396296057;0,148488699386256;0,192924699462081;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109725539592664
"Loxia pytyopsittacus";"Trondheim";"CTA";34;-0,594;0,739872844159068;0,702331614350191;0,396251568919114;0,263661575181067;0,386968274261326;0,264375275922909;0,0507401104193051;0,0949613928388914;0,0883891871309803;0,000000000000000000007172847127497
"Luscinia svecica";"Trondheim";"CTA";11;-0,14;0,780524899736171;0,784331392122548;0,76542219763516;0,790068945788188;0,818057141982583;0,82971583658861;-0,00487683658479508;-0,0139608237542513;-0,00641272176589199;0,739248772062886
"Mergus merganser";"Trondheim";"CTA";155;0,582;0,782538032640653;0,707265568210058;0,721055299439521;0,593319305296016;0,617428478566046;0,512960478054313;0,0961901674945947;0,0742195757365282;0,0645889459077352;0,0000000000000000000000000000000000000000000000000000000000000000000000480212501206423
"Mergus serrator";"Trondheim";"CTA";104;0,174;0,832233138963048;0,841654219587271;0,814537520233483;0,822114165755926;0,736648680168891;0,752323736919858;-0,0113202421090335;-0,00417552430741058;-0,00902603786820196;0,912977755109962
"Motacilla alba";"Trondheim";"CTA";372;0,875;0,775730890391304;0,741224253753459;0,60919066853492;0,495083833663882;0,57508915296625;0,448521618232914;0,0444827414574648;0,0709094559782194;0,0803557909690254;0,00000000000000000000000000000286660687752591
"Rana temporaria";"Trondheim";"CTA";22;0,344;0,758996878014635;0,653972547522377;0,651285809802299;0,353745633512128;0,558545217218345;0,346750634293736;0,138372546099238;0,180186963712717;0,135892485238648;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000596325267430765
"Alcedo atthis";"Grote Nete";"FDA";193;-0,947;0,857622925967925;0,829054118957911;0,857664116118289;0,811180991046339;0,856806050965274;0,810405711798993;0,0333116176643369;0,025022351817335;0,0249893300068465;0,0000000000000000000000000000000000000000000000000000000000000248198044445482
"Anthus trivialis";"Grote Nete";"FDA";99;-0,944;0,813846183273995;0,80999992573137;0,689053660674461;0,687341720290294;0,669079260617256;0,665375105723057;0,00472602516504058;0,00101355002746519;0,00221928040303429;0,0706913453124058
"Castor fiber";"Grote Nete";"FDA";41;-0,665;0,899726378378711;0,852496369621715;0,958690216036709;0,918461570263597;0,92674539945048;0,868887193518955;0,0524937468679132;0,0205385443005441;0,0300289835636959;0,0000000000000000000000000000000000000000002433922179971
"Dryocopus martius";"Grote Nete";"FDA";246;-0,941;0,912815606259327;0,91218385668105;0,921095547121198;0,925932674542514;0,898125300751769;0,907261955711764;0,000692088932250253;-0,00251790049098039;-0,00481351518594476;0,318926077911235
"Lullula arborea";"Grote Nete";"FDA";83;-0,945;0,760278238464625;0,745521645418179;0,612066719885593;0,564682526389134;0,579792507684187;0,550016229760866;0,0194094639302668;0,0293934443977738;0,0188482207495527;0,000000245354439951574
"Luscinia megarhynchos";"Grote Nete";"FDA";70;-0,891;0,774316372517949;0,769792119976293;0,594224404794311;0,596198757580238;0,590000491076473;0,600776022652117;0,00584289923632176;-0,00123844094971206;-0,00677706179093598;0,0997535998011785
"Luscinia svecica";"Grote Nete";"FDA";55;-0,726;0,81871360180332;0,816824444982543;0,833140906483309;0,838656772735488;0,870774143628764;0,868444679559501;0,00230746968978551;-0,00300897014117746;0,00124518722754213;0,309788369997842
"Oriolus oriolus";"Grote Nete";"FDA";65;-0,855;0,819554681741088;0,794076709132692;0,686277451721622;0,627080867598362;0,660317199297467;0,607710241136113;0,0310875810681353;0,0351048898049501;0,0316848841797299;0,0000000000000390475021332558
"Phoenicurus phoenicurus";"Grote Nete";"FDA";63;-0,588;0,736236251514405;0,728722086887969;0,477722864669824;0,47303877959638;0,513268048551836;0,511432953190883;0,0102061866839348;0,00316979941600259;0,00121267039419059;0,00929397849775158
"Poecile montanus";"Grote Nete";"FDA";107;-0,796;0,870892812744101;0,86940543735991;0,848803584675871;0,848247759107978;0,783683970386103;0,784270406558075;0,00170787422105808;0,000300640680545978;-0,000328778069269821;0,252273457703809
"Sciurus vulgaris";"Grote Nete";"FDA";192;0,1;0,893208064982221;0,893504677214596;0,586902369904556;0,535993088617333;0,578270454803237;0,535824808004658;-0,000332075183828028;0,0320809157845577;0,0268937726543643;0,585601327656438
"Epidalea calamita";"Thau";"FDA";58;0,199;0,745173285011948;0,742957279967305;0,428925749869363;0,340606071655575;0,422062954057735;0,343714961762391;0,00297381171495843;0,0618084447158028;0,0550946018752441;0,239231203734403
"Natrix natrix";"Thau";"FDA";14;-0,459;0,650477971303009;0,637719742936581;0,294764724753796;0,167413120972814;0,286190253025808;0,160771332897809;0,0196136209514845;0,0983588765945087;0,0975119503766624;0,0832863154689798
"Plecotus austriacus";"Thau";"FDA";50;0,053;0,838174452450925;0,824501129854032;0,695994349970773;0,636942926807269;0,675502313379833;0,636953421323395;0,0163132180382137;0,0348181721032982;0,023007364268377;0,0000159502923034231
"Rhinolophus ferrumequinum";"Thau";"FDA";35;-0,242;0,832901717951906;0,838305021238198;0,663259357723314;0,691664037799477;0,674594040125834;0,697404430758118;-0,00648732397812687;-0,0170777214895964;-0,0136214450103795;0,896025757283358
"Tarentola mauritanica";"Thau";"FDA";93;0,743;0,818485008007853;0,746151038066436;0,714332005011084;0,589090907075299;0,724042269965261;0,60773907945075;0,0883754366099803;0,073055334421628;0,0674595933873797;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000250507629662938
"Timon lepidus";"Thau";"FDA";51;0,551;0,891376508434414;0,839091572183162;0,874620279527928;0,719812986213624;0,867741825971508;0,729045579525208;0,0586563991271027;0,0825806137941113;0,0742587891525943;0,000000000000000000000000000000000000000000000000000110173096859439
"Triturus marmoratus";"Thau";"FDA";20;0,302;0,793607957571;0,733371871766391;0,697852810630004;0,533754637344648;0,716424267978293;0,538780682258077;0,0759015647839201;0,0966504117777243;0,10349631442199;0,0000000000000000000000130386728456633
"Accipiter gentilis";"Trondheim";"FDA";200;0,833;0,863562751172104;0,84150638680557;0,846396631063384;0,831908636917615;0,84212484025809;0,842253101443961;0,0255411252240762;0,00784663159693109;-0,0000696267609386704;0,00000000000000000000000000000356670820254014
"Accipiter nisus";"Trondheim";"FDA";309;0,945;0,889172099331805;0,872848958013761;0,871041266018974;0,87048767593419;0,851369316959506;0,869455976616999;0,018357685008684;0,000295872728644566;-0,00976934180112533;0,00000000000000000000000000367466307940996
"Actitis hypoleucos";"Trondheim";"FDA";165;0,745;0,829910770664366;0,806398276516871;0,783627651586673;0,746242408109501;0,790683187439041;0,759065673298175;0,0283313519701306;0,0209602286911817;0,0176566767157084;0,0000000000000140292420597542
"Aegithalos caudatus";"Trondheim";"FDA";146;0,363;0,838549020901426;0,805294881796602;0,843300792141404;0,794144982814872;0,77332045578471;0,731537394655848;0,0396567621879473;0,0266672751056687;0,0235620476787275;0,00000000000000000000000000000172378355888739
"Alauda arvensis";"Trondheim";"FDA";42;0,781;0,843119369603147;0,62270880130199;0,887705564931163;0,579216191271306;0,868280632834716;0,673727108650592;0,261422731166648;0,16342028089063;0,104135064489177;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000511541728064499
"Anas penelope";"Trondheim";"FDA";81;0,739;0,767012350764682;0,746413704251202;0,749693359126475;0,729393829293957;0,797131198663761;0,794813710505328;0,0268556907759614;0,0116017642329352;0,00128954867633268;0,000000000120647556131044
"Anthus pratensis";"Trondheim";"FDA";169;0,886;0,896364952414024;0,865473119149125;0,883449979186509;0,818365039622219;0,888951963016853;0,853091603908923;0,034463455071177;0,0345562347200753;0,018984262072317;0,000000000000000000000000000000000000000000000000000000129310080890797
"Anthus trivialis";"Trondheim";"FDA";150;0,477;0,854220742418358;0,765114117512878;0,501999838115014;0,177370243731131;0,509121192071751;0,178031602550931;0,104313347218909;0,216131577478256;0,219392313394191;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000083327267766975
"Asio flammeus";"Trondheim";"FDA";16;0,1;0,801535446816975;0,759091411286548;0,706249419635734;0,607632732501414;0,697604676637077;0,545864032774827;0,0529534104810696;0,0577973454522104;0,0893851471726891;0,00000000198951397566443
"Aythya fuligula";"Trondheim";"FDA";113;0,288;0,898500676831584;0,724040125640014;0,906130219735233;0,528680710112712;0,893075561430333;0,214738923754001;0,194168525066421;0,198018742746206;0,35832517808418;0
"Bombycilla garrulus";"Trondheim";"FDA";445;0,893;0,895352839358816;0,853093348134927;0,912497783025004;0,855993486844537;0,859720326735468;0,802095417193874;0,0471987013009884;0,0295447642773702;0,0309857932470672;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632749667684879
"Bucephala clangula";"Trondheim";"FDA";277;0,688;0,909517283810148;0,695541368868561;0,923282602311484;0,505390603437596;0,921046080605084;0,425490648990275;0,235263165143162;0,217280600558466;0,257961241335096;0
"Calidris pugnax";"Trondheim";"FDA";23;0,154;0,781559136951319;0,840286021696092;0,818899080801878;0,87476499220442;0,80939543526675;0,866088363247568;-0,075140679659703;-0,0307141347159912;-0,0313325251494628;0,999999966002858
"Carduelis flammea";"Trondheim";"FDA";366;0,89;0,898759599152479;0,87975056658802;0,896104188988326;0,87964311194908;0,895812796804419;0,891507866046443;0,0211502971232615;0,00868152559065299;0,00227075730537996;0,0000000000000000000000000000000000000000000130244570700788
"Certhia familiaris";"Trondheim";"FDA";216;0,877;0,933321632004683;0,864911247523467;0,948841885130654;0,864527387454686;0,948621808380795;0,888539629607448;0,073297759459702;0,0432638985847307;0,0308331655300894;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117461880929407
"Charadrius hiaticula";"Trondheim";"FDA";45;0,842;0,870889445677157;0,671388493475801;0,874011973174217;0,535392018077722;0,808446659356449;0,430861955304497;0,229077241883709;0,180692524884426;0,208789516737153;0
"Cinclus cinclus";"Trondheim";"FDA";135;0,73;0,858304714906713;0,65561853552129;0,863769621790418;0,475020545543607;0,842833407960528;0,457858870801704;0,236147111701994;0,208582150766768;0,208903602189889;0
"Coccothraustes coccothraustes";"Trondheim";"FDA";150;0,502;0,856197241442118;0,840499552901207;0,83272466797739;0,832821760559764;0,857806444923076;0,871577290987577;0,0183341965859073;-0,0000529771787710542;-0,00741242237700981;0,0000000000114281883592701
"Cygnus cygnus";"Trondheim";"FDA";194;0,944;0,864270500115087;0,827321568527961;0,871017062307612;0,820235447706099;0,840995289897517;0,746496186580863;0,0427515824990037;0,027141181993756;0,051330442742151;0,00000000000000000000000000000000000000000203422877969012
"Delichon urbicum";"Trondheim";"FDA";109;0,841;0,821197262049769;0,765585510409884;0,792103092768412;0,701313937230914;0,71928762890456;0,49048230774079;0,0677203325070443;0,050660676779062;0,133081467764386;0,00000000000000000000000000000000000000000000000000000000000000000732035769802627
"Dendrocopos major";"Trondheim";"FDA";485;0,828;0,90671151737502;0,847650045574678;0,891885753058497;0,775272235692114;0,878021359940928;0,790195346185278;0,0651381069596732;0,0616387734713159;0,0467651836283758;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000751620139846391
"Dendrocopos minor";"Trondheim";"FDA";62;0,743;0,850593941035372;0,663212192052439;0,848463945856555;0,490216269432143;0,770049108066237;0,365959115961229;0,220295184274233;0,193808311613243;0,228293096651128;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000529114687221775
"Dryocopus martius";"Trondheim";"FDA";195;0,711;0,877177930404854;0,790139147940524;0,713773072721058;0,481185165230795;0,708594771158251;0,497693059755845;0,0992259146603908;0,135716864264281;0,123435770120867;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000573784043872896
"Emberiza citrinella";"Trondheim";"FDA";447;0,86;0,908098612110834;0,852244183114685;0,922624749779275;0,847816341676642;0,908499446122656;0,848377907973166;0,0615070084363612;0,0389095210135114;0,0315019940255336;0
"Emberiza schoeniclus";"Trondheim";"FDA";55;0,731;0,871777133965855;0,74331422621884;0,843302266387841;0,553521294894187;0,879909707431978;0,507725919385123;0,147357510012469;0,15720751651953;0,197979608581984;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104403158338611
"Eptesicus nilssonii";"Trondheim";"FDA";13;0,233;0,795588692636632;0,654530259054778;0,627572900882607;0,113524856855009;0,666970724159487;0,0963722910352459;0,177300701841773;0,315837185387418;0,342296613164545;0,00000000000000000000000000000000000000000692815432428702
"Erithacus rubecula";"Trondheim";"FDA";599;0,923;0,933289353222107;0,908635893678501;0,948582698122884;0,920487932877737;0,944206126833018;0,918150254598746;0,0264156656866289;0,0144180512698854;0,0134018054334162;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214282323940208
"Ficedula hypoleuca";"Trondheim";"FDA";185;0,838;0,853497541051481;0,843061550746042;0,797701310346607;0,800380303654899;0,795180095860005;0,813263869780122;0,0122273232241331;-0,00149023271712192;-0,0100735151653152;0,00000000253320190229707
"Gallinago gallinago";"Trondheim";"FDA";70;0,835;0,821036134468889;0,80608978739436;0,407842311743054;0,457371013352863;0,393839412568304;0,441894115634115;0,0182042500287728;-0,0351805746969539;-0,0344764989657343;0,0000467747290308644
"Garrulus glandarius";"Trondheim";"FDA";230;0,892;0,90897779648557;0,867215628463579;0,891747714986354;0,760165900784858;0,898551627663834;0,780374395813779;0,0459441013668965;0,0695556881919877;0,0622459932761861;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000284582878974565
"Gavia arctica";"Trondheim";"FDA";49;0,064;0,768634204432989;0,666289696777954;0,747396939780754;0,566528848872158;0,778967389962285;0,486697990541875;0,133151123206302;0,103507157870661;0,164291600323604;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000528588697714977
"Gavia stellata";"Trondheim";"FDA";99;0,411;0,820710417405622;0,777979702184447;0,758928118302175;0,64867944578839;0,717895802205922;0,595406519545712;0,0520655206939518;0,0626794644798809;0,0713019279184006;0,00000000000000000000000000000000000000000000000352310618826524
"Glaucidium passerinum";"Trondheim";"FDA";40;-0,289;0,833728567024626;0,817819069096325;0,7671963276396;0,743836706577414;0,791262236007577;0,773869352317944;0,0190823471301677;0,0132184640137785;0,00970984780452813;0,0000567415112750467
"Grus grus";"Trondheim";"FDA";171;0,662;0,83288910079243;0,805242436617481;0,696960610792461;0,654862079332528;0,705223805837041;0,668442565774599;0,0331936918716374;0,0248081960136207;0,0215697434768029;0,0000000000000000000000000000383103370679336
"Haematopus ostralegus";"Trondheim";"FDA";123;0,511;0,892109950167539;0,654713323935919;0,939044311533177;0,567262711467645;0,86447395210853;0,551344245899765;0,26610691449752;0,191734452819992;0,167945336996877;0
"Hippolais icterina";"Trondheim";"FDA";133;0,776;0,850434761337448;0,786888909579425;0,819311302529997;0,757581118380889;0,824285276353618;0,777489786160024;0,0747216066968925;0,0339305230848969;0,025651410335958;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135999311959723
"Hirundo rustica";"Trondheim";"FDA";279;0,8;0,888521188843658;0,857182781016103;0,888762169920212;0,840842392705179;0,859553497878866;0,81178152522846;0,0352702988077754;0,0253709958713636;0,0256900232797272;0,0000000000000000000000000000000000000000000000000000000000000000000000000000339124832979231
"Lanius excubitor";"Trondheim";"FDA";55;0,808;0,854981553805084;0,775418889000844;0,604140323621782;0,513965919672109;0,59552937878712;0,475621456105197;0,0930577559833277;0,0562135385675488;0,0751524379783424;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000891230448007016
"Lissotriton vulgaris";"Trondheim";"FDA";16;-0,063;0,812894095389266;0,628613640014912;0,338790457795103;0,109241894514151;0,34338988895669;0,0945362605064397;0,226696757203174;0,171459664912016;0,185243041127484;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000703923499304963
"Loxia curvirostra";"Trondheim";"FDA";171;0,89;0,882185980220215;0,719692377779588;0,697106437499452;0,368318463575132;0,619301594555899;0,323583388610994;0,184194269784319;0,193734445088053;0,182620832919026;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163207373157244
"Loxia pytyopsittacus";"Trondheim";"FDA";34;-0,594;0,856209332993584;0,792812533537197;0,653059482707594;0,310705214180521;0,652388855198586;0,315376714655574;0,0740435744080606;0,207103417698146;0,203954498653714;0,000000000000188269451080435
"Luscinia svecica";"Trondheim";"FDA";11;-0,14;0,939433430730675;0,916486597972634;0,988273284392591;0,963951662773368;0,990928418475562;0,960491314971833;0,0244262467221257;0,0122325345364448;0,0152878944422495;0,000000216488142253552
"Mergus merganser";"Trondheim";"FDA";155;0,582;0,895932683452909;0,752969031917394;0,926398474130686;0,670835560582481;0,91319764206083;0,619606748796971;0,159569635281677;0,132663577645083;0,153455600618247;0
"Mergus serrator";"Trondheim";"FDA";104;0,174;0,858470873708693;0,824648228721594;0,886220592050216;0,827532353608026;0,692104943149788;0,700940471173551;0,0393987099888221;0,0311141966584081;-0,00522161941523299;0,0000000000000000000000000000000000000315040836390692
"Motacilla alba";"Trondheim";"FDA";372;0,875;0,895932383669878;0,863379116447553;0,901860386018498;0,844802314397184;0,9009521418633;0,828968173793749;0,0363345134249778;0,0300011883315806;0,0378673226349573;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000454526163280398
"Rana temporaria";"Trondheim";"FDA";22;0,344;0,824764368021159;0,651257859938624;0,864919211191729;0,509758996361336;0,842063997638122;0,610621588072801;0,210371003901182;0,190442681215899;0,125642979756444;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207894932578665
"Alcedo atthis";"Grote Nete";"GAM";193;-0,947;0,883191674361851;0,830850043473465;0,92106680637552;0,852596675447578;0,931204407700626;0,866146072958384;0,0592641805938729;0,0356417229742912;0,0336879589145635;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000815908072661433
"Anthus trivialis";"Grote Nete";"GAM";99;-0,944;0,799833144552831;0,794043791057402;0,750745141845749;0,734062793884709;0,760555760689657;0,746477939140271;0,00723820153597925;0,00952871298186358;0,00799623724719232;0,0812205898810374
"Castor fiber";"Grote Nete";"GAM";41;-0,665;0,934201096597642;0,76865730605745;0,975759049001888;0,81795594956885;0,983136671624693;0,828459794772397;0,177203592613092;0,079869607335346;0,077996075139681;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000372315431856299
"Dryocopus martius";"Grote Nete";"GAM";246;-0,941;0,917297123881045;0,915921666416617;0,939565321943185;0,940406054191619;0,930719101786789;0,930458185963528;0,00149946776090229;-0,000433464260740525;0,000135139194002909;0,146705812926088
"Lullula arborea";"Grote Nete";"GAM";83;-0,945;0,714308174160964;0,676363548219186;0,585333309843951;0,536609867982228;0,581923233924567;0,541641416726199;0,0531208059971428;0,030733878837453;0,0254638255096825;0,00000000000926825472313743
"Luscinia megarhynchos";"Grote Nete";"GAM";70;-0,891;0,641346378287135;0,666366160737634;0,518949562013781;0,54173583981651;0,544751544708104;0,568910942865937;-0,0390113412931712;-0,0150013393285551;-0,0156396659647933;0,999994917893204
"Luscinia svecica";"Grote Nete";"GAM";55;-0,726;0,697658313512472;0,690003662455516;0,702233754863449;0,702613786512033;0,717124877358891;0,717980996077558;0,0109719197903872;-0,000223254677859353;-0,000498576853643927;0,0970365658362459
"Oriolus oriolus";"Grote Nete";"GAM";65;-0,855;0,653428293360574;0,66097733804895;0,524607537396521;0,512492525504107;0,533083278369679;0,527648413844098;-0,0115529810463994;0,00794631509765552;0,00354505498968087;0,84806659805427
"Phoenicurus phoenicurus";"Grote Nete";"GAM";63;-0,588;0,602177099258204;0,594755377162337;0,445116978280331;0,423231849536841;0,477022432256723;0,454485159728498;0,0123248162459341;0,0151441918352749;0,0152585851345471;0,117198784711221
"Poecile montanus";"Grote Nete";"GAM";107;-0,796;0,833551145381947;0,813916167347308;0,812516438334818;0,774068870383561;0,792644806667971;0,749502837385407;0,0235558167527214;0,0212122589004374;0,0240661000562362;0,000000000000018205833171453
"Sciurus vulgaris";"Grote Nete";"GAM";192;0,1;0,889488410583109;0,8864624727228;0,69937616312754;0,639361170638217;0,697254370459586;0,649853952056632;0,00340188565056779;0,0353158963809817;0,0279277044313156;0,0121148521723912
"Epidalea calamita";"Thau";"GAM";58;0,199;0,620711185782417;0,639066637496809;0,428667278390025;0,420175924153659;0,444827472435955;0,448650737888427;-0,029571646419188;0,00594354918377859;-0,00264617438788457;0,999589968054957
"Plecotus austriacus";"Thau";"GAM";50;0,053;0,790053261019442;0,729448898866906;0,71141916528869;0,585395176219474;0,700918432090383;0,590740550692128;0,0767092108123638;0,0736371262080366;0,0647755232229741;0,00000000000000000000000000000000000000000000000000440615510812798
"Rhinolophus ferrumequinum";"Thau";"GAM";35;-0,242;0,737520272763332;0,745519037379357;0,576550152787776;0,547957064181801;0,592140009327868;0,547303716781204;-0,0108454844041838;0,0181364916018779;0,0281610237064467;0,920744635847651
"Tarentola mauritanica";"Thau";"GAM";93;0,743;0,820177300122455;0,728945436464245;0,793424917539363;0,65118333249841;0,791655039525689;0,649975161004517;0,111234319268027;0,0793128185350034;0,0790776546799318;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149707607426066
"Timon lepidus";"Thau";"GAM";51;0,551;0,876857567273672;0,780942537031467;0,888535473839595;0,711300898673183;0,869578724618252;0,689140353763245;0,109384960365256;0,0938476282926656;0,0965128499158817;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226451762739133
"Triturus marmoratus";"Thau";"GAM";20;0,302;0,657122621715187;0,530992787966318;0,612468191787435;0,394594714684091;0,636833779827759;0,424998863881375;0,191942614027884;0,135117999978548;0,129417487931288;0,00000000000000000000000000000000000000000000000000000000000000262690983953957
"Accipiter gentilis";"Trondheim";"GAM";200;0,833;0,867275204032102;0,830746062801036;0,909822318863205;0,852330258596938;0,922931392167653;0,862318195724169;0,0421194345938131;0,0301033555312561;0,031521247554837;0,00000000000000000000000000000000000000000000000000000000000000000000179221828027282
