"Species";"Site";"Model";"CV";"PA";"Group";"Nb Occ.";"Sample Bias";"Jaccard";"Bray-Curtis";"Boyce";"cAUC";"AUC";"TSS"
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;0,481;0,773053352769679;0,876;0,696
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;0,836;0,686230936613056;0,872;0,717
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;0,874;0,784053352769679;0,887;0,75
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;0,89;0,724230936613056;0,91;0,767
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;0,555;0,792053352769679;0,895;0,696
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;0,825;0,712230936613056;0,898;0,733
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;0,974;0,780053352769679;0,883;0,78
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;0,886;0,662230936613056;0,848;0,7
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;0,863;0,777053352769679;0,88;0,717
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;0,834;0,707230936613056;0,893;0,783
"Philocourdos norwayensis";"Trondheim";"GAM";"RUN3";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;0,84;0,801053352769679;0,904;0,742
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;0,5;0,681230936613056;0,867;0,733
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;1;0,764053352769679;0,867;0,733
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,687230936613056;0,873;0,717
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;1;0,652053352769679;0,755;0,509
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,723230936613056;0,909;0,783
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;1;0,711053352769679;0,814;0,628
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,648230936613056;0,834;0,65
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;1;0,787053352769679;0,89;0,78
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,685230936613056;0,871;0,733
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;1;0,70205335276968;0,805;0,61
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,658230936613056;0,844;0,667
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;1;0,780053352769679;0,883;0,767
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,692230936613056;0,878;0,7
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;1;0,719053352769679;0,822;0,644
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;0,51;0,636230936613056;0,822;0,6
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;1;0,711053352769679;0,814;0,627
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,652230936613056;0,838;0,667
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;1;0,764053352769679;0,867;0,733
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,614230936613056;0,8;0,6
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN1";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;1;0,763053352769679;0,866;0,741
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,646230936613056;0,832;0,633
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;1;0,70205335276968;0,805;0,6
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,714230936613056;0,9;0,8
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;1;0,677053352769679;0,78;0,56
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;0,4;0,670230936613056;0,856;0,7
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;1;0,753053352769679;0,856;0,712
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,673230936613056;0,859;0,7
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;1;0,778053352769679;0,881;0,763
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;0,5;0,679230936613056;0,865;0,733
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;1;0,744053352769679;0,847;0,695
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,644230936613056;0,83;0,65
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;1;0,764053352769679;0,867;0,733
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,724230936613056;0,91;0,783
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;1;0,728053352769679;0,831;0,661
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,717230936613056;0,903;0,783
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;0,357;0,742053352769679;0,845;0,678
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,655230936613056;0,841;0,65
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;1;0,793053352769679;0,896;0,783
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,644230936613056;0,83;0,65
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN2";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;1;0,733053352769679;0,836;0,672
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,692230936613056;0,878;0,733
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;1;0,744053352769679;0,847;0,683
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,681230936613056;0,867;0,7
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;1;0,694053352769679;0,797;0,593
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,718230936613056;0,904;0,783
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;1;0,745053352769679;0,848;0,695
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,647230936613056;0,833;0,65
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;1;0,778053352769679;0,881;0,763
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,720230936613056;0,906;0,8
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;1;0,728053352769679;0,831;0,662
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,651230936613056;0,837;0,633
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;1;0,772053352769679;0,875;0,75
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,695230936613056;0,881;0,75
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;1;0,744053352769679;0,847;0,695
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,679230936613056;0,865;0,7
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;-0,107;0,789053352769679;0,892;0,78
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,657230936613056;0,843;0,667
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;0,616;0,744053352769679;0,847;0,667
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,677230936613056;0,863;0,717
"Philocourdos norwayensis";"Trondheim";"CTA";"RUN3";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;1;0,759053352769679;0,862;0,725
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;0,755;0,692230936613056;0,878;0,717
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;0,398;0,762053352769679;0,865;0,75
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;0,564;0,662230936613056;0,848;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;0,12;0,696053352769679;0,799;0,543
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;0,874;0,716230936613056;0,902;0,717
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;0,8;0,755053352769679;0,858;0,662
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;0,844;0,692230936613056;0,878;0,683
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;-0,282;0,791053352769679;0,894;0,78
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;0,646;0,678230936613056;0,864;0,65
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;0,207;0,743053352769679;0,846;0,61
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;0,702;0,688230936613056;0,874;0,717
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;0,799;0,799053352769679;0,902;0,8
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;0,677;0,682230936613056;0,868;0,683
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;0,587;0,738053352769679;0,841;0,695
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;0,854;0,624230936613056;0,81;0,583
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;0,742;0,70605335276968;0,809;0,695
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;0,831;0,638230936613056;0,824;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;0,459;0,82305335276968;0,926;0,783
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;0,715;0,595230936613056;0,781;0,55
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN1";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;0,517;0,783053352769679;0,886;0,741
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;0,913;0,650230936613056;0,836;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;0,492;0,738053352769679;0,841;0,617
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;0,678;0,711230936613056;0,897;0,717
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;0,404;0,672053352769679;0,775;0,593
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;0,901;0,722230936613056;0,908;0,717
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;0,652;0,739053352769679;0,842;0,729
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;0,884;0,696230936613056;0,882;0,733
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;0,381;0,797053352769679;0,9;0,781
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;0,56;0,641230936613056;0,827;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;0,469;0,773053352769679;0,876;0,729
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;0,775;0,630230936613056;0,816;0,65
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;0,456;0,752053352769679;0,855;0,717
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;0,349;0,733230936613056;0,919;0,817
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;0,039;0,793053352769679;0,896;0,696
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;0,854;0,738230936613056;0,924;0,733
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;0,71;0,728053352769679;0,831;0,678
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;0,714;0,640230936613056;0,826;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;0,706;0,862053352769679;0,965;0,85
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;0,889;0,674230936613056;0,86;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN2";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;0,648;0,748053352769679;0,851;0,69
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;0,771;0,659230936613056;0,845;0,683
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;0,509;0,735053352769679;0,838;0,717
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;0,469;0,736230936613056;0,922;0,75
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;0,604;0,684053352769679;0,787;0,61
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;0,73;0,755230936613056;0,941;0,817
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;0,084;0,774053352769679;0,877;0,729
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;0,874;0,636230936613056;0,822;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;0,299;0,780053352769679;0,883;0,763
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;0,092;0,651230936613056;0,837;0,7
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;0,679;0,762053352769679;0,865;0,679
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;0,85;0,660230936613056;0,846;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;0,539;0,775053352769679;0,878;0,783
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;0,441;0,668230936613056;0,854;0,667
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;0,55;0,791053352769679;0,894;0,712
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;0,184;0,651230936613056;0,837;0,7
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;-0,108;0,768053352769679;0,871;0,78
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;0,884;0,647230936613056;0,833;0,683
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;0,263;0,776053352769679;0,879;0,733
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;0,683;0,695230936613056;0,881;0,75
"Philocourdos norwayensis";"Trondheim";"ANN";"RUN3";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;0,53;0,797053352769679;0,9;0,76
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,664230936613056;0,85;0,7
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;1;0,722053352769679;0,825;0,65
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,614230936613056;0,8;0,6
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;1;0,618053352769679;0,721;0,443
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,722230936613056;0,908;0,817
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;1;0,745053352769679;0,848;0,696
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,656230936613056;0,842;0,683
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;1;0,779053352769679;0,882;0,764
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,664230936613056;0,85;0,7
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;1;0,669053352769679;0,772;0,544
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,656230936613056;0,842;0,683
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;1;0,797053352769679;0,9;0,8
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA7";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,639230936613056;0,825;0,65
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA7";"Corrected";300;0,846;0,5;0,913361400398848;1;0,745053352769679;0,848;0,695
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA8";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,631230936613056;0,817;0,633
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA8";"Corrected";300;0,846;0,5;0,913361400398848;1;0,745053352769679;0,848;0,695
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA9";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,606230936613056;0,792;0,583
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA9";"Corrected";300;0,846;0,5;0,913361400398848;1;0,739053352769679;0,842;0,683
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA10";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,622230936613056;0,808;0,617
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN1";"PA10";"Corrected";300;0,846;0,5;0,913361400398848;1;0,751053352769679;0,854;0,708
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA1";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,622230936613056;0,808;0,617
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA1";"Corrected";300;0,846;0,5;0,913361400398848;1;0,705053352769679;0,808;0,617
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA2";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,681230936613056;0,867;0,733
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA2";"Corrected";300;0,846;0,5;0,913361400398848;1;0,669053352769679;0,772;0,543
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA3";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,672230936613056;0,858;0,717
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA3";"Corrected";300;0,846;0,5;0,913361400398848;1;0,753053352769679;0,856;0,712
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA4";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,664230936613056;0,85;0,7
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA4";"Corrected";300;0,846;0,5;0,913361400398848;1;0,787053352769679;0,89;0,78
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA5";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,631230936613056;0,817;0,633
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA5";"Corrected";300;0,846;0,5;0,913361400398848;1;0,728053352769679;0,831;0,662
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA6";"Uncorrected";300;0,846;0,5;0,913361400398848;1;0,614230936613056;0,8;0,6
"Philocourdos norwayensis";"Trondheim";"SRE";"RUN2";"PA6";"Corrected";300;0,846;0,5;0,913361400398848;1;0,747053352769679;0,85;0,7
